PROJECT,SAMPLE_ID,STATION,SAMPLE_DATE,TAXON,ABUNDANCE,SST
cpr,244_41,MEAD,2014-01-17T18:22:55,Tripos carriensis,6.6667,18.51
cpr,244_41,MEAD,2014-01-17T18:22:55,Tripos lunula,3.3333,18.51
cpr,244_41,MEAD,2014-01-17T18:22:55,Tripos vultur,0.6667,18.51
cpr,244_45,MEAD,2014-01-17T19:36:06,Noctiluca scintillans,3.3333,19.37
cpr,244_45,MEAD,2014-01-17T19:36:06,Tripos carriensis,3.3333,19.37
cpr,244_45,MEAD,2014-01-17T19:36:06,Tripos muelleri,0.6667,19.37
cpr,244_45,MEAD,2014-01-17T19:36:06,Tripos vultur,0.6667,19.37
cpr,244_49,MEAD,2014-01-17T20:49:16,Tripos carriensis,3.3333,18.94
cpr,244_5,MEAD,2014-01-17T07:24:19,Tripos carriensis,13.3333,18.96
cpr,244_5,MEAD,2014-01-17T07:24:19,Tripos muelleri,3.3333,18.96
cpr,244_5,MEAD,2014-01-17T07:24:19,Tripos vultur,10,18.96
cpr,244_57,MEAD,2014-01-17T23:15:37,Tripos carriensis,6.6667,19.09
cpr,244_57,MEAD,2014-01-17T23:15:37,Tripos vultur,0.6667,19.09
cpr,244_61,MEAD,2014-01-18T00:28:48,Tripos candelabrus,0.6667,18.83
cpr,244_61,MEAD,2014-01-18T00:28:48,Tripos carriensis,10,18.83
cpr,244_61,MEAD,2014-01-18T00:28:48,Tripos fusus,3.3333,18.83
cpr,244_61,MEAD,2014-01-18T00:28:48,Tripos lunula,0.6667,18.83
cpr,244_61,MEAD,2014-01-18T00:28:48,Tripos muelleri,0.6667,18.83
cpr,244_61,MEAD,2014-01-18T00:28:48,Tripos vultur,0.6667,18.83
cpr,244_65,MEAD,2014-01-18T01:41:59,Tripos carriensis,33.3333,18.94
cpr,244_65,MEAD,2014-01-18T01:41:59,Tripos fusus,3.3333,18.94
cpr,244_69,MEAD,2014-01-18T02:55:09,Tripos carriensis,33.3333,19.62
cpr,244_69,MEAD,2014-01-18T02:55:09,Tripos fusus,3.3333,19.62
cpr,244_69,MEAD,2014-01-18T02:55:09,Tripos hexacanthus,0.6667,19.62
cpr,244_69,MEAD,2014-01-18T02:55:09,Tripos lunula,0.6667,19.62
cpr,244_69,MEAD,2014-01-18T02:55:09,Tripos muelleri,0.6667,19.62
cpr,244_73,MEAD,2014-01-18T04:08:20,Tripos biceps,3.3333,20.57
cpr,244_73,MEAD,2014-01-18T04:08:20,Tripos carriensis,33.3333,20.57
cpr,244_73,MEAD,2014-01-18T04:08:20,Tripos furca,10,20.57
cpr,244_73,MEAD,2014-01-18T04:08:20,Tripos fusus,10,20.57
cpr,244_73,MEAD,2014-01-18T04:08:20,Tripos hexacanthus,0.6667,20.57
cpr,244_73,MEAD,2014-01-18T04:08:20,Tripos muelleri,0.6667,20.57
cpr,244_77,MEAD,2014-01-18T05:21:30,Tripos muelleri,0.6667,20.74
cpr,244_81,MEAD,2014-01-18T06:34:41,Tripos fusus,3.3333,21.48
cpr,244_81,MEAD,2014-01-18T06:34:41,Tripos vultur,0.6667,21.48
cpr,244_9,MEAD,2014-01-17T08:37:30,Thalassiosira spp. 10-20 µm,3.3333,18.79
cpr,244_9,MEAD,2014-01-17T08:37:30,Tripos muelleri,0.6667,18.79
cpr,244_9,MEAD,2014-01-17T08:37:30,Tripos vultur,33.3333,18.79
cpr,245_13,ADAB,2014-01-20T08:08:28,Tripos carriensis,0.6667,20.84
cpr,245_13,ADAB,2014-01-20T08:08:28,Tripos vultur,0.6667,20.84
cpr,245_17,ADAB,2014-01-20T09:16:27,Tripos carriensis,0.6667,19.94
cpr,245_21,ADAB,2014-01-20T10:24:26,Climacodium frauenfeldianum,0.6667,19.32
cpr,245_21,ADAB,2014-01-20T10:24:26,Thalassiosira spp. 10-20 µm,10,19.32
cpr,245_21,ADAB,2014-01-20T10:24:26,Thalassiosira spp. <10 µm,6.6667,19.32
cpr,245_21,ADAB,2014-01-20T10:24:26,Tripos carriensis,0.6667,19.32
cpr,245_21,ADAB,2014-01-20T10:24:26,Tripos lunula,0.6667,19.32
cpr,245_21,ADAB,2014-01-20T10:24:26,Tripos muelleri,0.6667,19.32
cpr,245_21,ADAB,2014-01-20T10:24:26,Tripos vultur,6.6667,19.32
cpr,245_25,ADAB,2014-01-20T11:32:26,Thalassiosira spp. 20-40 µm,3.3333,18.86
cpr,245_25,ADAB,2014-01-20T11:32:26,Tripos vultur,6.6667,18.86
cpr,245_33,ADAB,2014-01-20T13:48:24,Tripos carriensis,0.6667,18.38
cpr,245_33,ADAB,2014-01-20T13:48:24,Tripos furca,0.6667,18.38
cpr,245_33,ADAB,2014-01-20T13:48:24,Tripos fusus,0.6667,18.38
cpr,245_33,ADAB,2014-01-20T13:48:24,Tripos hexacanthus,0.6667,18.38
cpr,245_33,ADAB,2014-01-20T13:48:24,Tripos muelleri,0.6667,18.38
cpr,245_33,ADAB,2014-01-20T13:48:24,Tripos ranipes,0.6667,18.38
cpr,245_33,ADAB,2014-01-20T13:48:24,Tripos vultur,6.6667,18.38
cpr,245_37,ADAB,2014-01-20T14:56:24,Tripos carriensis,0.6667,18.99
cpr,245_37,ADAB,2014-01-20T14:56:24,Tripos gibberus,0.6667,18.99
cpr,245_37,ADAB,2014-01-20T14:56:24,Tripos hexacanthus,0.6667,18.99
cpr,245_37,ADAB,2014-01-20T14:56:24,Tripos macroceros,0.6667,18.99
cpr,245_37,ADAB,2014-01-20T14:56:24,Tripos muelleri,0.6667,18.99
cpr,245_37,ADAB,2014-01-20T14:56:24,Tripos pentagonus,0.6667,18.99
cpr,245_41,ADAB,2014-01-20T16:04:23,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,19
cpr,245_41,ADAB,2014-01-20T16:04:23,Tripos gibberus,0.6667,19
cpr,245_41,ADAB,2014-01-20T16:04:23,Tripos lunula,0.6667,19
cpr,245_41,ADAB,2014-01-20T16:04:23,Tripos muelleri,0.6667,19
cpr,245_45,ADAB,2014-01-20T17:12:22,Tripos carriensis,3.3333,18.53
cpr,245_45,ADAB,2014-01-20T17:12:22,Tripos gibberus,0.6667,18.53
cpr,245_45,ADAB,2014-01-20T17:12:22,Tripos hexacanthus,0.6667,18.53
cpr,245_45,ADAB,2014-01-20T17:12:22,Tripos massiliensis,0.6667,18.53
cpr,245_45,ADAB,2014-01-20T17:12:22,Tripos muelleri,0.6667,18.53
cpr,245_49,ADAB,2014-01-20T18:20:22,Tripos carriensis,0.6667,18.72
cpr,245_5,ADAB,2014-01-20T05:52:29,Thalassiosira spp. 10-20 µm,3.3333,20.74
cpr,245_57,ADAB,2014-01-20T20:36:20,Tripos biceps,3.3333,19.22
cpr,245_57,ADAB,2014-01-20T20:36:20,Tripos carriensis,0.6667,19.22
cpr,245_57,ADAB,2014-01-20T20:36:20,Tripos gibberus,0.6667,19.22
cpr,245_57,ADAB,2014-01-20T20:36:20,Tripos hexacanthus,0.6667,19.22
cpr,245_57,ADAB,2014-01-20T20:36:20,Tripos macroceros,0.6667,19.22
cpr,245_57,ADAB,2014-01-20T20:36:20,Tripos muelleri,0.6667,19.22
cpr,245_61,ADAB,2014-01-20T21:44:20,Tripos carriensis,0.6667,19.42
cpr,245_65,ADAB,2014-01-20T22:52:19,Tripos carriensis,0.6667,19.4
cpr,245_69,ADAB,2014-01-21T00:00:18,Tripos carriensis,0.6667,19.37
cpr,245_69,ADAB,2014-01-21T00:00:18,Tripos furca,0.6667,19.37
cpr,245_73,ADAB,2014-01-21T01:08:18,Thalassiosira spp. 20-40 µm,3.3333,19.36
cpr,245_77,ADAB,2014-01-21T02:16:17,Tripos biceps,6.6667,19.1
cpr,245_77,ADAB,2014-01-21T02:16:17,Tripos carriensis,0.6667,19.1
cpr,245_81,ADAB,2014-01-21T03:24:16,Tripos carriensis,6.6667,18.6
cpr,245_85,ADAB,2014-01-21T04:32:16,Tripos carriensis,0.6667,18.65
cpr,245_89,ADAB,2014-01-21T05:40:15,Tripos carriensis,0.6667,18.71
cpr,245_89,ADAB,2014-01-21T05:40:15,Tripos hexacanthus,3.3333,18.71
cpr,245_89,ADAB,2014-01-21T05:40:15,Tripos lunula,0.6667,18.71
cpr,245_89,ADAB,2014-01-21T05:40:15,Tripos massiliensis,0.6667,18.71
cpr,245_89,ADAB,2014-01-21T05:40:15,Tripos muelleri,0.6667,18.71
cpr,245_93,ADAB,2014-01-21T06:48:14,Tripos gibberus,0.6667,18.57
cpr,245_93,ADAB,2014-01-21T06:48:14,Tripos hexacanthus,0.6667,18.57
cpr,245_93,ADAB,2014-01-21T06:48:14,Tripos massiliensis,0.6667,18.57
cpr,245_93,ADAB,2014-01-21T06:48:14,Tripos muelleri,0.6667,18.57
cpr,245_93,ADAB,2014-01-21T06:48:14,Tripos trichoceros,3.3333,18.57
cpr,249_13,HOFR,2013-06-17T17:39:47,Dictyocha fibula,3.3333,14.4674479
cpr,249_13,HOFR,2013-06-17T17:39:47,Tripos biceps,0.6667,14.4674479
cpr,249_13,HOFR,2013-06-17T17:39:47,Tripos muelleri,0.6667,14.4674479
cpr,249_21,HOFR,2013-06-17T21:44:07,Tripos biceps,0.6667,14.638
cpr,249_21,HOFR,2013-06-17T21:44:07,Tripos macroceros,0.6667,14.638
cpr,249_25,HOFR,2013-06-17T23:46:17,Tripos furca,0.6667,14.7925908
cpr,249_33,HOFR,2013-06-18T03:50:37,Tripos arietinus,0.6667,14.8540573
cpr,249_37,HOFR,2013-06-18T05:52:47,Dictyocha fibula,3.3333,14.6878085
cpr,249_5,HOFR,2013-06-17T13:35:27,Tripos furca,0.6667,14.4918347
cpr,249_5,HOFR,2013-06-17T13:35:27,Tripos massiliensis,0.6667,14.4918347
cpr,249_5,HOFR,2013-06-17T13:35:27,Tripos trichoceros,0.6667,14.4918347
cpr,249_5,HOFR,2013-06-17T13:35:27,Tripos vultur,0.6667,14.4918347
cpr,249_57,HOFR,2013-06-18T16:03:37,Tripos muelleri,0.6667,14.9573174
cpr,249_61,HOFR,2013-06-18T18:05:47,Tripos muelleri,0.6667,15.2946826
cpr,249_69,HOFR,2013-06-18T22:10:07,Epiplocylis undella,0.6667,14.918
cpr,249_73,HOFR,2013-06-19T00:12:17,Cyttarocylis ampulla,0.6667,15.158
cpr,249_9,HOFR,2013-06-17T15:37:37,Tripos carriensis,0.6667,14.1928326
cpr,249_9,HOFR,2013-06-17T15:37:37,Tripos macroceros,0.6667,14.1928326
cpr,249_9,HOFR,2013-06-17T15:37:37,Tripos vultur,0.6667,14.1928326
cpr,254_1,SYBR,2014-03-24T22:34:37,Pseudo-nitzschia seriata complex >3 µm,6.6667,21.0988823
cpr,254_13,SYBR,2014-03-25T04:25:30,Climacodium frauenfeldianum,13.3333,21.5006879
cpr,254_13,SYBR,2014-03-25T04:25:30,Dinophysis tripos,6.6667,21.5006879
cpr,254_13,SYBR,2014-03-25T04:25:30,Octactis octonaria,3.3333,21.5006879
cpr,254_13,SYBR,2014-03-25T04:25:30,Proboscia alata,6.6667,21.5006879
cpr,254_13,SYBR,2014-03-25T04:25:30,Tripos muelleri type,3.3333,21.5006879
cpr,254_17,SYBR,2014-03-25T06:22:27,Chaetoceros coarctatus,3.3333,22.0476323
cpr,254_17,SYBR,2014-03-25T06:22:27,Proboscia alata,6.6667,22.0476323
cpr,254_17,SYBR,2014-03-25T06:22:27,Thalassiosira spp. 20-40 µm,20,22.0476323
cpr,254_21,SYBR,2014-03-25T08:19:25,Chaetoceros coarctatus,6.6667,22.2288128
cpr,254_21,SYBR,2014-03-25T08:19:25,Dadayiella ganymedes,3.3333,22.2288128
cpr,254_21,SYBR,2014-03-25T08:19:25,Octactis octonaria,3.3333,22.2288128
cpr,254_21,SYBR,2014-03-25T08:19:25,Proboscia alata,13.3333,22.2288128
cpr,254_21,SYBR,2014-03-25T08:19:25,Thalassiosira spp. 20-40 µm,13.3333,22.2288128
cpr,254_21,SYBR,2014-03-25T08:19:25,Tripos muelleri type,3.3333,22.2288128
cpr,254_25,SYBR,2014-03-25T10:16:22,Chaetoceros coarctatus,3.3333,22.2722156
cpr,254_25,SYBR,2014-03-25T10:16:22,Dinophysis tripos,3.3333,22.2722156
cpr,254_25,SYBR,2014-03-25T10:16:22,Thalassiosira spp. 20-40 µm,3.3333,22.2722156
cpr,254_25,SYBR,2014-03-25T10:16:22,Tripos muelleri type,6.6667,22.2722156
cpr,254_29,SYBR,2014-03-25T12:13:20,Tripos muelleri type,10,22.2671462
cpr,254_33,SYBR,2014-03-25T14:10:17,Proboscia alata,10,22.3439517
cpr,254_33,SYBR,2014-03-25T14:10:17,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,22.3439517
cpr,254_33,SYBR,2014-03-25T14:10:17,Tripos muelleri type,3.3333,22.3439517
cpr,254_37,SYBR,2014-03-25T16:07:15,Proboscia alata,3.3333,22.2554795
cpr,254_37,SYBR,2014-03-25T16:07:15,Tripos muelleri type,3.3333,22.2554795
cpr,254_41,SYBR,2014-03-25T18:04:12,Proboscia alata,3.3333,22.1963823
cpr,254_41,SYBR,2014-03-25T18:04:12,Rhizosolenia setigera,3.3333,22.1963823
cpr,254_41,SYBR,2014-03-25T18:04:12,Tripos muelleri type,6.6667,22.1963823
cpr,254_45,SYBR,2014-03-25T20:01:09,Proboscia alata,6.6667,22.1532573
cpr,254_45,SYBR,2014-03-25T20:01:09,Tripos carriensis,0.6667,22.1532573
cpr,254_45,SYBR,2014-03-25T20:01:09,Tripos muelleri type,3.3333,22.1532573
cpr,254_49,SYBR,2014-03-25T21:58:07,Chaetoceros coarctatus,3.3333,22.2633962
cpr,254_49,SYBR,2014-03-25T21:58:07,Proboscia alata,3.3333,22.2633962
cpr,254_49,SYBR,2014-03-25T21:58:07,Tripos muelleri type,3.3333,22.2633962
cpr,254_5,SYBR,2014-03-25T00:31:35,Dinophysis tripos,20,20.9772851
cpr,254_53,SYBR,2014-03-25T23:55:04,Tripos muelleri type,13.3333,22.3802712
cpr,254_57,SYBR,2014-03-26T01:52:02,Leptocylindrus mediterraneus,3.3333,22.556799
cpr,254_57,SYBR,2014-03-26T01:52:02,Tripos carriensis,0.6667,22.556799
cpr,254_57,SYBR,2014-03-26T01:52:02,Tripos muelleri type,6.6667,22.556799
cpr,254_9,SYBR,2014-03-25T02:28:32,Climacodium frauenfeldianum,3.3333,21.1531879
cpr,254_9,SYBR,2014-03-25T02:28:32,Dinophysis tripos,3.3333,21.1531879
cpr,254_9,SYBR,2014-03-25T02:28:32,Proboscia alata,6.6667,21.1531879
cpr,254_9,SYBR,2014-03-25T02:28:32,Pseudo-nitzschia seriata complex >3 µm,3.3333,21.1531879
cpr,254_9,SYBR,2014-03-25T02:28:32,Rhizosolenia imbricata group,3.3333,21.1531879
cpr,254_9,SYBR,2014-03-25T02:28:32,Thalassiosira spp. 10-20 µm,3.3333,21.1531879
cpr,254_9,SYBR,2014-03-25T02:28:32,Tripos muelleri type,3.3333,21.1531879
cpr,264_5,HOFR,2013-06-19T08:28:53,Tripos fusus,3.3333,14.9650617
cpr,264_5,HOFR,2013-06-19T08:28:53,Tripos vultur,0.6667,14.9650617
cpr,264_9,HOFR,2013-06-19T10:27:54,Tripos arietinus,0.6667,15.0927933
cpr,265_1,HOFR,2013-06-19T12:38:04,Tripos trichoceros,0.6667,14.8034658
cpr,265_13,HOFR,2013-06-19T19:51:40,Tripos macroceros,0.6667,15.1061047
cpr,265_13,HOFR,2013-06-19T19:51:40,Tripos trichoceros,0.6667,15.1061047
cpr,265_13,HOFR,2013-06-19T19:51:40,Tripos vultur,0.6667,15.1061047
cpr,265_17,HOFR,2013-06-19T22:16:13,Tripos biceps,3.3333,15.1645074
cpr,265_17,HOFR,2013-06-19T22:16:13,Tripos fusus type,0.6667,15.1645074
cpr,265_17,HOFR,2013-06-19T22:16:13,Tripos macroceros,0.6667,15.1645074
cpr,265_17,HOFR,2013-06-19T22:16:13,Tripos muelleri,0.6667,15.1645074
cpr,265_17,HOFR,2013-06-19T22:16:13,Tripos vultur,0.6667,15.1645074
cpr,265_21,HOFR,2013-06-20T00:40:45,Tripos biceps,3.3333,15.3662436
cpr,265_21,HOFR,2013-06-20T00:40:45,Tripos furca,0.6667,15.3662436
cpr,265_21,HOFR,2013-06-20T00:40:45,Tripos fusus type,3.3333,15.3662436
cpr,265_21,HOFR,2013-06-20T00:40:45,Tripos hexacanthus,0.6667,15.3662436
cpr,265_21,HOFR,2013-06-20T00:40:45,Tripos vultur,0.6667,15.3662436
cpr,265_25,HOFR,2013-06-20T03:05:17,Dictyocha fibula,3.3333,15.7486047
cpr,265_25,HOFR,2013-06-20T03:05:17,Pseudo-nitzschia delicatissima complex <=3 µm,3.3333,15.7486047
cpr,265_25,HOFR,2013-06-20T03:05:17,Tripos vultur,0.6667,15.7486047
cpr,265_29,HOFR,2013-06-20T05:29:49,Codonellopsis orthoceras,0.6667,16.1382574
cpr,265_33,HOFR,2013-06-20T07:54:21,Climacodium frauenfeldianum,3.3333,16.6027713
cpr,265_33,HOFR,2013-06-20T07:54:21,Codonellopsis orthoceras,0.6667,16.6027713
cpr,265_33,HOFR,2013-06-20T07:54:21,Proboscia alata,3.3333,16.6027713
cpr,265_33,HOFR,2013-06-20T07:54:21,Tripos biceps,3.3333,16.6027713
cpr,265_33,HOFR,2013-06-20T07:54:21,Tripos carriensis,0.6667,16.6027713
cpr,265_33,HOFR,2013-06-20T07:54:21,Tripos trichoceros,0.6667,16.6027713
cpr,265_33,HOFR,2013-06-20T07:54:21,Tripos vultur,0.6667,16.6027713
cpr,265_37,HOFR,2013-06-20T10:18:53,Dictyocha fibula,3.3333,16.9323546
cpr,265_37,HOFR,2013-06-20T10:18:53,Tripos lunula,0.6667,16.9323546
cpr,265_37,HOFR,2013-06-20T10:18:53,Tripos trichoceros,0.6667,16.9323546
cpr,265_41,HOFR,2013-06-20T12:43:25,Thalassionema spp. > 100 µm length,3.3333,17.1724935
cpr,265_41,HOFR,2013-06-20T12:43:25,Tripos biceps,3.3333,17.1724935
cpr,265_41,HOFR,2013-06-20T12:43:25,Tripos hexacanthus,0.6667,17.1724935
cpr,265_41,HOFR,2013-06-20T12:43:25,Tripos lunula,0.6667,17.1724935
cpr,265_41,HOFR,2013-06-20T12:43:25,Tripos vultur,0.6667,17.1724935
cpr,265_45,HOFR,2013-06-20T15:07:58,Tripos biceps,3.3333,17.3220074
cpr,265_45,HOFR,2013-06-20T15:07:58,Tripos furca,0.6667,17.3220074
cpr,265_45,HOFR,2013-06-20T15:07:58,Tripos vultur,0.6667,17.3220074
cpr,265_49,HOFR,2013-06-20T17:32:30,Tripos lunula,0.6667,17.3713824
cpr,265_49,HOFR,2013-06-20T17:32:30,Tripos trichoceros,0.6667,17.3713824
cpr,265_49,HOFR,2013-06-20T17:32:30,Tripos vultur,0.6667,17.3713824
cpr,265_5,HOFR,2013-06-19T15:02:36,Tripos biceps,3.3333,14.8405491
cpr,265_5,HOFR,2013-06-19T15:02:36,Tripos macroceros,0.6667,14.8405491
cpr,265_5,HOFR,2013-06-19T15:02:36,Tripos muelleri,0.6667,14.8405491
cpr,265_5,HOFR,2013-06-19T15:02:36,Tripos vultur,0.6667,14.8405491
cpr,265_53,HOFR,2013-06-20T19:57:02,Codonellopsis orthoceras,0.6667,17.2452713
cpr,265_53,HOFR,2013-06-20T19:57:02,Dictyocha fibula,3.3333,17.2452713
cpr,265_53,HOFR,2013-06-20T19:57:02,Tripos symmetricus,0.6667,17.2452713
cpr,265_57,HOFR,2013-06-20T22:21:34,Dictyocha fibula,6.6667,17.1440907
cpr,265_57,HOFR,2013-06-20T22:21:34,Tripos muelleri type,0.6667,17.1440907
cpr,265_61,HOFR,2013-06-21T00:46:06,Tripos furca,0.6667,17.2864518
cpr,265_61,HOFR,2013-06-21T00:46:06,Tripos macroceros,0.6667,17.2864518
cpr,265_61,HOFR,2013-06-21T00:46:06,Tripos muelleri type,0.6667,17.2864518
cpr,265_65,HOFR,2013-06-21T03:10:38,Dictyocha fibula,6.6667,17.4378407
cpr,265_9,HOFR,2013-06-19T17:27:08,Epiplocylis undella,0.6667,15.0073547
cpr,265_9,HOFR,2013-06-19T17:27:08,Tripos biceps,3.3333,15.0073547
cpr,265_9,HOFR,2013-06-19T17:27:08,Tripos lineatus,3.3333,15.0073547
cpr,265_9,HOFR,2013-06-19T17:27:08,Tripos macroceros,0.6667,15.0073547
cpr,265_9,HOFR,2013-06-19T17:27:08,Tripos muelleri,0.6667,15.0073547
cpr,265_9,HOFR,2013-06-19T17:27:08,Tripos vultur,0.6667,15.0073547
cpr,268_1,SYME,2014-03-25T06:13:20,Tripos lunula,0.6667,23.3
cpr,268_1,SYME,2014-03-25T06:13:20,Tripos vultur,0.6667,23.3
cpr,268_13,SYME,2014-03-25T09:57:33,Tripos vultur,0.6667,24.13
cpr,268_17,SYME,2014-03-25T11:12:17,Tripos vultur,0.6667,23.89
cpr,268_21,SYME,2014-03-25T12:27:02,Tripos furca,3.3333,23.67
cpr,268_41,SYME,2014-03-25T18:40:43,Thalassiosira spp. 10-20 µm,3.3333,21.52
cpr,268_5,SYME,2014-03-25T07:28:04,Climacodium frauenfeldianum,3.3333,24.27
cpr,268_5,SYME,2014-03-25T07:28:04,Coscinodiscus spp. > 80 µm,3.3333,24.27
cpr,268_5,SYME,2014-03-25T07:28:04,Thalassiosira spp. 10-20 µm,33.3333,24.27
cpr,268_5,SYME,2014-03-25T07:28:04,Tripos candelabrus,0.6667,24.27
cpr,268_5,SYME,2014-03-25T07:28:04,Tripos vultur,0.6667,24.27
cpr,268_53,SYME,2014-03-25T22:24:56,Thalassiosira spp. 10-20 µm,3.3333,20.23
cpr,268_53,SYME,2014-03-25T22:24:56,Tripos trichoceros,0.6667,20.23
cpr,268_69,SYME,2014-03-26T03:23:54,Dinophysis tripos,3.3333,19.34
cpr,268_77,SYME,2014-03-26T05:53:22,Tripos carriensis,6.6667,17.83
cpr,268_77,SYME,2014-03-26T05:53:22,Tripos fusus,3.3333,17.83
cpr,268_81,SYME,2014-03-26T07:08:07,Tripos carriensis,13.3333,17.88
cpr,268_81,SYME,2014-03-26T07:08:07,Tripos furca,10,17.88
cpr,268_9,SYME,2014-03-25T08:42:49,Tripos vultur,0.6667,23.94
cpr,269_25,MEAD,2014-03-28T16:26:15,Tripos muelleri,3.3333,17.32
cpr,269_29,MEAD,2014-03-28T17:51:51,Tripos furca,3.3333,17.1
cpr,269_29,MEAD,2014-03-28T17:51:51,Tripos trichoceros,3.3333,17.1
cpr,269_33,MEAD,2014-03-28T19:17:27,Tripos furca,10,16.99
cpr,269_33,MEAD,2014-03-28T19:17:27,Tripos macroceros,10,16.99
cpr,269_37,MEAD,2014-03-28T20:43:02,Tripos macroceros,3.3333,17.04
cpr,269_41,MEAD,2014-03-28T22:08:38,Tripos furca,3.3333,17.05
cpr,269_41,MEAD,2014-03-28T22:08:38,Tripos macroceros,3.3333,17.05
cpr,269_49,MEAD,2014-03-29T00:59:49,Thalassionema spp. < 100 µm length,3.3333,16.52
cpr,269_49,MEAD,2014-03-29T00:59:49,Thalassiosira spp. 10-20 µm,6.6667,16.52
cpr,269_49,MEAD,2014-03-29T00:59:49,Tripos furca,13.3333,16.52
cpr,269_53,MEAD,2014-03-29T02:25:25,Thalassionema spp. < 100 µm length,93.3333,16.76
cpr,269_53,MEAD,2014-03-29T02:25:25,Tripos furca,3.3333,16.76
cpr,269_57,MEAD,2014-03-29T03:51:00,Thalassionema spp. < 100 µm length,3.3333,16.77
cpr,269_57,MEAD,2014-03-29T03:51:00,Tripos furca,3.3333,16.77
cpr,269_57,MEAD,2014-03-29T03:51:00,Tripos muelleri type,0.6667,16.77
cpr,269_61,MEAD,2014-03-29T05:16:36,Thalassionema spp. < 100 µm length,10,17.63
cpr,269_69,MEAD,2014-03-29T08:07:47,Dinophysis acuminata,3.3333,17.83
cpr,269_69,MEAD,2014-03-29T08:07:47,Tripos furca,6.6667,17.83
cpr,269_69,MEAD,2014-03-29T08:07:47,Tripos fusus,6.6667,17.83
cpr,269_69,MEAD,2014-03-29T08:07:47,Tripos trichoceros,3.3333,17.83
cpr,269_73,MEAD,2014-03-29T09:33:23,Dictyocha fibula,10,18.5
cpr,269_73,MEAD,2014-03-29T09:33:23,Dinophysis acuminata,3.3333,18.5
cpr,269_73,MEAD,2014-03-29T09:33:23,Prorocentrum gracile,10,18.5
cpr,269_73,MEAD,2014-03-29T09:33:23,Tripos furca,13.3333,18.5
cpr,269_73,MEAD,2014-03-29T09:33:23,Tripos fusus,20,18.5
cpr,269_73,MEAD,2014-03-29T09:33:23,Tripos lineatus,6.6667,18.5
cpr,269_73,MEAD,2014-03-29T09:33:23,Tripos muelleri,3.3333,18.5
cpr,269_73,MEAD,2014-03-29T09:33:23,Tripos trichoceros,3.3333,18.5
cpr,269_9,MEAD,2014-03-28T10:43:53,Tripos hexacanthus,0.6667,18.53
cpr,270_1,ADAB,2014-03-31T05:55:36,Thalassiosira spp. 10-20 µm,3.3333,19.17
cpr,270_1,ADAB,2014-03-31T05:55:36,Tripos muelleri,0.6667,19.17
cpr,270_1,ADAB,2014-03-31T05:55:36,Tripos trichoceros,0.6667,19.17
cpr,270_1,ADAB,2014-03-31T05:55:36,Tripos vultur,0.6667,19.17
cpr,270_13,ADAB,2014-03-31T09:21:54,Tripos carriensis,6.6667,19.11
cpr,270_13,ADAB,2014-03-31T09:21:54,Tripos furca,3.3333,19.11
cpr,270_13,ADAB,2014-03-31T09:21:54,Tripos hexacanthus,0.6667,19.11
cpr,270_13,ADAB,2014-03-31T09:21:54,Tripos lunula,0.6667,19.11
cpr,270_13,ADAB,2014-03-31T09:21:54,Tripos trichoceros,0.6667,19.11
cpr,270_13,ADAB,2014-03-31T09:21:54,Tripos vultur,0.6667,19.11
cpr,270_17,ADAB,2014-03-31T10:30:40,Thalassiosira spp. 10-20 µm,3.3333,19.56
cpr,270_17,ADAB,2014-03-31T10:30:40,Tripos biceps,6.6667,19.56
cpr,270_17,ADAB,2014-03-31T10:30:40,Tripos carriensis,3.3333,19.56
cpr,270_17,ADAB,2014-03-31T10:30:40,Tripos fusus,3.3333,19.56
cpr,270_17,ADAB,2014-03-31T10:30:40,Tripos hexacanthus,0.6667,19.56
cpr,270_17,ADAB,2014-03-31T10:30:40,Tripos lunula,0.6667,19.56
cpr,270_17,ADAB,2014-03-31T10:30:40,Tripos vultur,0.6667,19.56
cpr,270_21,ADAB,2014-03-31T11:39:26,Tripos biceps,13.3333,19.3
cpr,270_21,ADAB,2014-03-31T11:39:26,Tripos carriensis,6.6667,19.3
cpr,270_21,ADAB,2014-03-31T11:39:26,Tripos hexacanthus,0.6667,19.3
cpr,270_21,ADAB,2014-03-31T11:39:26,Tripos lunula,3.3333,19.3
cpr,270_21,ADAB,2014-03-31T11:39:26,Tripos trichoceros,3.3333,19.3
cpr,270_21,ADAB,2014-03-31T11:39:26,Tripos vultur,0.6667,19.3
cpr,270_25,ADAB,2014-03-31T12:48:12,Thalassiosira spp. 10-20 µm,3.3333,19.38
cpr,270_25,ADAB,2014-03-31T12:48:12,Tripos biceps,3.3333,19.38
cpr,270_25,ADAB,2014-03-31T12:48:12,Tripos carriensis,0.6667,19.38
cpr,270_25,ADAB,2014-03-31T12:48:12,Tripos vultur,0.6667,19.38
cpr,270_29,ADAB,2014-03-31T13:56:58,Thalassiosira spp. 10-20 µm,3.3333,19.31
cpr,270_29,ADAB,2014-03-31T13:56:58,Tripos biceps,3.3333,19.31
cpr,270_29,ADAB,2014-03-31T13:56:58,Tripos carriensis,0.6667,19.31
cpr,270_29,ADAB,2014-03-31T13:56:58,Tripos muelleri,0.6667,19.31
cpr,270_29,ADAB,2014-03-31T13:56:58,Tripos vultur,0.6667,19.31
